Date,Open,High,Low,Close,Adj Close
2012-08-21,1.235178,1.248751,1.234797,1.2353299999999998,1.2353299999999998
2012-08-22,1.2476610000000001,1.2483600000000001,1.2435,1.2476610000000001,1.2476610000000001
2012-08-23,1.253447,1.2589,1.252756,1.253447,1.253447
2012-08-24,1.256124,1.2567549999999998,1.24892,1.256124,1.256124
2012-08-27,1.250453,1.2536200000000002,1.249157,1.250438,1.250438
2012-08-28,1.250156,1.2572290000000002,1.246836,1.250156,1.250156
2012-08-29,1.2572290000000002,1.2572290000000002,1.25221,1.2572290000000002,1.2572290000000002
2012-08-30,1.253133,1.2564,1.249531,1.253133,1.253133
2012-08-31,1.251095,1.262901,1.249688,1.251095,1.251095
2012-09-03,1.257703,1.2603,1.256124,1.257703,1.257703
2012-09-04,1.258653,1.262626,1.255966,1.258653,1.258653
2012-09-05,1.2537610000000001,1.262148,1.250469,1.253447,1.253447
2012-09-06,1.2602389999999999,1.2642229999999999,1.2564389999999999,1.2602389999999999,1.2602389999999999
2012-09-07,1.263264,1.280197,1.262786,1.263264,1.263264
2012-09-10,1.279591,1.28041,1.277302,1.279591,1.279591
2012-09-11,1.276161,1.287001,1.276031,1.276161,1.276161
2012-09-12,1.285182,1.293661,1.284604,1.285182,1.285182
2012-09-13,1.2903229999999999,1.293159,1.28871,1.2903229999999999,1.2903229999999999
2012-09-14,1.299376,1.31681,1.298533,1.299376,1.299376
2012-09-17,1.311648,1.3166209999999998,1.308789,1.311648,1.311648
2012-09-18,1.3109600000000001,1.311407,1.304308,1.3110110000000001,1.3110110000000001
2012-09-19,1.3046309999999999,1.3085579999999999,1.299714,1.3046309999999999,1.3046309999999999
2012-09-20,1.3058239999999999,1.305995,1.29231,1.3058239999999999,1.3058239999999999
2012-09-21,1.297353,1.3044950000000002,1.296176,1.297353,1.297353
2012-09-24,1.296899,1.298027,1.289491,1.296849,1.296849
2012-09-25,1.294163,1.29705,1.288809,1.294163,1.294163
2012-09-26,1.28999,1.2913219999999999,1.284093,1.290006,1.290006
2012-09-27,1.288162,1.2901559999999999,1.283664,1.288162,1.288162
2012-09-28,1.2913219999999999,1.2958399999999999,1.28421,1.2913219999999999,1.2913219999999999
2012-10-01,1.280672,1.2934940000000001,1.280672,1.280902,1.280902
2012-10-02,1.288826,1.295919,1.288494,1.288826,1.288826
2012-10-03,1.2914889999999999,1.293828,1.288162,1.291656,1.291656
2012-10-04,1.292491,1.300981,1.2913219999999999,1.292324,1.292324
2012-10-05,1.301575,1.30719,1.299714,1.301744,1.301744
2012-10-08,1.301575,1.301575,1.294049,1.301575,1.301575
2012-10-09,1.29769,1.2993,1.286836,1.29769,1.29769
2012-10-10,1.285843,1.2912059999999999,1.2839770000000001,1.285843,1.285843
2012-10-11,1.286008,1.295169,1.283038,1.285843,1.285843
2012-10-12,1.293326,1.2990389999999998,1.292491,1.293326,1.293326
2012-10-15,1.294163,1.298027,1.289823,1.294331,1.294331
2012-10-16,1.296849,1.3061989999999999,1.2953370000000002,1.296849,1.296849
2012-10-17,1.3107879999999998,1.3137809999999999,1.308729,1.3107879999999998,1.3107879999999998
2012-10-18,1.311648,1.312899,1.30826,1.311648,1.311648
2012-10-19,1.3070190000000002,1.307901,1.301609,1.306916,1.306916
2012-10-22,1.302253,1.308044,1.302253,1.302253,1.302253
2012-10-23,1.3070190000000002,1.30719,1.29535,1.3070190000000002,1.3070190000000002
2012-10-24,1.297353,1.2999,1.29237,1.297353,1.297353
2012-10-25,1.296512,1.3022,1.2944149999999999,1.296512,1.296512
2012-10-26,1.293828,1.2956729999999999,1.289175,1.293828,1.293828
2012-10-29,1.292324,1.293695,1.288992,1.2924069999999999,1.2924069999999999
2012-10-30,1.290822,1.2983639999999999,1.288776,1.290822,1.290822
2012-10-31,1.296244,1.301914,1.294733,1.29626,1.29626
2012-11-01,1.296512,1.2983,1.292825,1.296512,1.296512
2012-11-02,1.294834,1.295401,1.28378,1.294834,1.294834
2012-11-05,1.282545,1.2843,1.276992,1.282791,1.282791
2012-11-06,1.280246,1.2819,1.2768,1.280246,1.280246
2012-11-07,1.280902,1.287619,1.2738690000000001,1.2808030000000001,1.2808030000000001
2012-11-08,1.275559,1.277599,1.2724010000000001,1.275998,1.275998
2012-11-09,1.2743719999999998,1.278936,1.26934,1.274535,1.274535
2012-11-12,1.272426,1.2740479999999998,1.270148,1.272394,1.272394
2012-11-13,1.2709709999999999,1.2722,1.266657,1.2709709999999999,1.2709709999999999
2012-11-14,1.271133,1.2758,1.270648,1.2709709999999999,1.2709709999999999
2012-11-15,1.272945,1.280246,1.272006,1.2732370000000002,1.2732370000000002
2012-11-16,1.278282,1.278445,1.269374,1.278445,1.278445
2012-11-19,1.275998,1.281851,1.274746,1.27595,1.27595
2012-11-20,1.276683,1.282397,1.276683,1.276944,1.276944
2012-11-21,1.2813940000000001,1.2829899999999999,1.274251,1.281443,1.281443
2012-11-22,1.286505,1.2899,1.283714,1.286505,1.286505
2012-11-23,1.287498,1.29685,1.286918,1.287515,1.287515
2012-11-26,1.29732,1.298027,1.294666,1.2965959999999999,1.2965959999999999
2012-11-27,1.2990389999999998,1.300559,1.292107,1.298701,1.298701
2012-11-28,1.293828,1.293996,1.28826,1.293828,1.293828
2012-11-29,1.2953370000000002,1.301101,1.293996,1.2953370000000002,1.2953370000000002
2012-11-30,1.297353,1.3028600000000001,1.297017,1.297353,1.297353
2012-12-03,1.299714,1.3076,1.299511,1.29968,1.29968
2012-12-04,1.3048215,1.310054,1.3029320000000002,1.3048045,1.3048045
2012-12-05,1.3099290000000001,1.312508,1.306353,1.3099290000000001,1.3099290000000001
2012-12-06,1.3070190000000002,1.3084790000000002,1.297943,1.3070190000000002,1.3070190000000002
2012-12-07,1.296344,1.297404,1.28824,1.296344,1.296344
2012-12-10,1.290656,1.2942639999999999,1.288826,1.290606,1.290606
2012-12-11,1.293828,1.300799,1.292992,1.293828,1.293828
2012-12-12,1.301236,1.3052,1.2996969999999999,1.301321,1.301321
2012-12-13,1.306677,1.310099,1.3045209999999998,1.306677,1.306677
2012-12-14,1.307873,1.312,1.306848,1.307873,1.307873
2012-12-17,1.316656,1.317969,1.3147520000000001,1.316586,1.316586
2012-12-18,1.316482,1.32139,1.3157379999999999,1.316482,1.316482
2012-12-19,1.323101,1.33069,1.322524,1.323101,1.323101
2012-12-20,1.321353,1.329434,1.320603,1.321528,1.321528
2012-12-21,1.3238020000000001,1.3238020000000001,1.3169,1.323767,1.323767
2012-12-24,1.3182180000000001,1.323452,1.3172110000000001,1.3182,1.3182
2012-12-25,1.318392,1.320306,1.317402,1.318044,1.318044
2012-12-26,1.3182180000000001,1.325205,1.317523,1.318044,1.318044
2012-12-27,1.322751,1.328551,1.321493,1.322576,1.322576
2012-12-28,1.3248540000000002,1.325732,1.316638,1.32503,1.32503
2012-12-31,1.322751,1.323452,1.317697,1.322769,1.322769
2013-01-01,1.3201319999999999,1.322401,1.319592,1.3201319999999999,1.3201319999999999
2013-01-02,1.319784,1.329805,1.3194350000000001,1.319784,1.319784
2013-01-03,1.318392,1.318913,1.3089,1.3182180000000001,1.3182180000000001
2013-01-04,1.303101,1.3063799999999999,1.300052,1.3032709999999998,1.3032709999999998
2013-01-07,1.306848,1.3099290000000001,1.30206,1.306745,1.306745
2013-01-08,1.3123360000000002,1.313819,1.306762,1.312508,1.312508
2013-01-09,1.3083870000000002,1.3095,1.3039,1.308233,1.308233
2013-01-10,1.305364,1.321598,1.3041040000000002,1.305483,1.305483
2013-01-11,1.327316,1.336211,1.325205,1.327316,1.327316
2013-01-14,1.3360049999999999,1.340303,1.33384,1.3362020000000001,1.3362020000000001
2013-01-15,1.337793,1.339405,1.3310790000000001,1.337793,1.337793
2013-01-16,1.331026,1.332701,1.326084,1.330849,1.330849
2013-01-17,1.3290799999999998,1.3376139999999999,1.327105,1.3290799999999998,1.3290799999999998
2013-01-18,1.337256,1.339764,1.329734,1.337256,1.337256
2013-01-21,1.331913,1.333156,1.33013,1.332001,1.332001
2013-01-22,1.331026,1.337301,1.327181,1.33115,1.33115
2013-01-23,1.331558,1.3358,1.327401,1.3313979999999999,1.3313979999999999
2013-01-24,1.330849,1.337793,1.32887,1.330849,1.330849
2013-01-25,1.336898,1.347911,1.3353270000000002,1.336934,1.336934
2013-01-28,1.3466200000000002,1.347551,1.342759,1.346602,1.346602
2013-01-29,1.344809,1.3491819999999999,1.341742,1.3446280000000002,1.3446280000000002
2013-01-30,1.349164,1.3577,1.348363,1.349164,1.349164
2013-01-31,1.356852,1.359,1.354401,1.356834,1.356834
2013-02-01,1.3611,1.3693,1.35889,1.3611,1.3611
2013-02-04,1.364722,1.364815,1.35483,1.364871,1.364871
2013-02-05,1.351078,1.3569069999999999,1.346439,1.351169,1.351169
2013-02-06,1.358327,1.3596190000000001,1.3502379999999998,1.358142,1.358142
2013-02-07,1.352265,1.357559,1.3373700000000002,1.352393,1.352393
2013-02-08,1.338545,1.342799,1.336541,1.3389389999999999,1.3389389999999999
2013-02-11,1.3367200000000001,1.34111,1.3360049999999999,1.336827,1.336827
2013-02-12,1.340303,1.347346,1.336827,1.340357,1.340357
2013-02-13,1.345171,1.35181,1.34312,1.345207,1.345207
2013-02-14,1.344447,1.345533,1.3320299999999998,1.344447,1.344447
2013-02-15,1.335292,1.339,1.330938,1.335292,1.335292
2013-02-18,1.334223,1.337435,1.33255,1.334401,1.334401
2013-02-19,1.334935,1.337201,1.333156,1.3347209999999998,1.3347209999999998
2013-02-20,1.339585,1.3434,1.3365049999999998,1.339585,1.339585
2013-02-21,1.327316,1.328904,1.3171709999999999,1.327316,1.327316
2013-02-22,1.3194350000000001,1.32433,1.3149,1.3194350000000001,1.3194350000000001
2013-02-25,1.3194350000000001,1.3312030000000001,1.318287,1.319592,1.319592
2013-02-26,1.306506,1.311596,1.302,1.306506,1.306506
2013-02-27,1.306933,1.3126120000000001,1.304291,1.306592,1.306592
2013-02-28,1.315097,1.316001,1.305995,1.315097,1.315097
2013-03-01,1.306165,1.31,1.29705,1.305995,1.305995
2013-03-04,1.301744,1.302932,1.2983639999999999,1.301693,1.301693
2013-03-05,1.3035940000000001,1.30736,1.3014059999999998,1.303611,1.303611
2013-03-06,1.304802,1.3070389999999998,1.299,1.304853,1.304853
2013-03-07,1.297858,1.311321,1.2976729999999999,1.297858,1.297858
2013-03-08,1.311131,1.313431,1.296,1.311131,1.311131
2013-03-11,1.29887,1.3024229999999999,1.298533,1.298802,1.298802
2013-03-12,1.303237,1.307301,1.29938,1.3032709999999998,1.3032709999999998
2013-03-13,1.302932,1.306506,1.292507,1.302932,1.302932
2013-03-14,1.2958399999999999,1.29801,1.291281,1.2958399999999999,1.2958399999999999
2013-03-15,1.301236,1.31041,1.30039,1.301236,1.301236
2013-03-18,1.289823,1.29736,1.288245,1.289275,1.289275
2013-03-19,1.294498,1.296512,1.288992,1.294498,1.294498
2013-03-20,1.286505,1.2972299999999999,1.286505,1.286389,1.286389
2013-03-21,1.293996,1.2956729999999999,1.2885,1.294163,1.294163
2013-03-22,1.290489,1.30039,1.288992,1.290489,1.290489
2013-03-25,1.3024229999999999,1.304802,1.286736,1.302406,1.302406
2013-03-26,1.286008,1.2887,1.28346,1.285843,1.285843
2013-03-27,1.286041,1.286836,1.275631,1.286008,1.286008
2013-03-28,1.277465,1.2845209999999998,1.275836,1.277792,1.277792
2013-03-29,1.2813940000000001,1.283532,1.279492,1.281591,1.281591
2013-04-01,1.280557,1.2866540000000002,1.277433,1.2805739999999999,1.2805739999999999
2013-04-02,1.285017,1.28783,1.2814299999999998,1.285017,1.285017
2013-04-03,1.282051,1.286339,1.2792629999999998,1.282051,1.282051
2013-04-04,1.285017,1.28808,1.27498,1.285017,1.285017
2013-04-05,1.292658,1.3041209999999999,1.290139,1.292825,1.292825
2013-04-08,1.299207,1.3034,1.296916,1.299207,1.299207
2013-04-09,1.302932,1.309801,1.30093,1.302932,1.302932
2013-04-10,1.308044,1.311992,1.3056530000000002,1.308027,1.308027
2013-04-11,1.305313,1.314,1.3046309999999999,1.305534,1.305534
2013-04-12,1.311475,1.3126799999999998,1.304039,1.311475,1.311475
2013-04-15,1.3096889999999999,1.3109600000000001,1.305619,1.3099290000000001,1.3099290000000001
2013-04-16,1.305193,1.314734,1.303118,1.305466,1.305466
2013-04-17,1.31787,1.31971,1.3039,1.31787,1.31787
2013-04-18,1.303441,1.308781,1.3024229999999999,1.303492,1.303492
2013-04-19,1.305313,1.311709,1.305142,1.305313,1.305313
2013-04-22,1.3058239999999999,1.3084040000000001,1.3018,1.305568,1.305568
2013-04-23,1.305995,1.308216,1.2974379999999999,1.306165,1.306165
2013-04-24,1.299376,1.3031,1.2962,1.299444,1.299444
2013-04-25,1.301744,1.30926,1.299326,1.301744,1.301744
2013-04-26,1.300728,1.3046309999999999,1.299349,1.300728,1.300728
2013-04-29,1.304291,1.311527,1.303441,1.304257,1.304257
2013-04-30,1.3095860000000001,1.3186,1.305977,1.3095860000000001,1.3095860000000001
2013-05-01,1.316898,1.324152,1.3162049999999998,1.316829,1.316829
2013-05-02,1.3182180000000001,1.321701,1.304461,1.3182180000000001,1.3182180000000001
2013-05-03,1.306506,1.315097,1.303747,1.306506,1.306506
2013-05-06,1.3123360000000002,1.313888,1.3056809999999999,1.3123360000000002,1.3123360000000002
2013-05-07,1.307531,1.313301,1.306848,1.3070190000000002,1.3070190000000002
2013-05-08,1.3077020000000001,1.318971,1.307531,1.3077020000000001,1.3077020000000001
2013-05-09,1.316136,1.317801,1.3089110000000002,1.316136,1.316136
2013-05-10,1.303441,1.305142,1.29378,1.303441,1.303441
2013-05-13,1.296899,1.299599,1.2944200000000001,1.296529,1.296529
2013-05-14,1.2987520000000001,1.302592,1.2948,1.298802,1.298802
2013-05-15,1.293695,1.294197,1.2844229999999999,1.293711,1.293711
2013-05-16,1.288394,1.29274,1.284835,1.288245,1.288245
2013-05-17,1.2883280000000001,1.289,1.28,1.2883280000000001,1.2883280000000001
2013-05-20,1.283005,1.287701,1.282166,1.283565,1.283565
2013-05-21,1.289191,1.291699,1.284505,1.289108,1.289108
2013-05-22,1.292023,1.299701,1.28669,1.291906,1.291906
2013-05-23,1.284389,1.295199,1.282451,1.284208,1.284208
2013-05-24,1.292441,1.299005,1.290606,1.292507,1.292507
2013-05-27,1.293695,1.295199,1.291656,1.293778,1.293778
2013-05-28,1.293695,1.2947,1.285491,1.293393,1.293393
2013-05-29,1.2847030000000002,1.296899,1.283971,1.284637,1.284637
2013-05-30,1.294767,1.3061,1.2935940000000001,1.294783,1.294783
2013-05-31,1.304308,1.304938,1.2946790000000001,1.3043930000000001,1.3043930000000001
2013-06-03,1.299511,1.31036,1.295706,1.2996459999999999,1.2996459999999999
2013-06-04,1.307292,1.309819,1.3044799999999999,1.307292,1.307292
2013-06-05,1.307292,1.3112110000000001,1.305688,1.307343,1.307343
2013-06-06,1.309312,1.3272,1.307617,1.3093290000000002,1.3093290000000002
2013-06-07,1.324381,1.32751,1.3194700000000001,1.3245559999999998,1.3245559999999998
2013-06-10,1.322401,1.32406,1.31806,1.322401,1.322401
2013-06-11,1.322401,1.331611,1.31806,1.322401,1.322401
2013-06-12,1.322401,1.33597,1.31806,1.322401,1.322401
2013-06-13,1.3339379999999998,1.338899,1.32812,1.333956,1.333956
2013-06-14,1.336755,1.3370950000000001,1.3299290000000001,1.336791,1.336791
2013-06-17,1.3350959999999998,1.3361,1.331969,1.334864,1.334864
2013-06-18,1.336344,1.341256,1.332853,1.336309,1.336309
2013-06-19,1.3387959999999999,1.34134,1.338616,1.338993,1.338993
2013-06-20,1.328745,1.330106,1.31647,1.329186,1.329186
2013-06-21,1.323697,1.325399,1.311161,1.3235569999999999,1.3235569999999999
2013-06-24,1.31041,1.3123,1.3063,1.31053,1.31053
2013-06-25,1.313094,1.314942,1.3067799999999998,1.313232,1.313232
2013-06-26,1.308044,1.308746,1.29871,1.307976,1.307976
2013-06-27,1.301456,1.304999,1.300431,1.3013379999999999,1.3013379999999999
2013-06-28,1.303475,1.309998,1.299258,1.3035940000000001,1.3035940000000001
2013-07-01,1.301389,1.30657,1.30083,1.3014059999999998,1.3014059999999998
2013-07-02,1.306916,1.3078100000000001,1.299495,1.306762,1.306762
2013-07-03,1.297825,1.30301,1.292669,1.297892,1.297892
2013-07-04,1.300915,1.3023040000000001,1.2887,1.301084,1.301084
2013-07-05,1.290606,1.290806,1.281099,1.290772,1.290772
2013-07-08,1.282791,1.2876969999999999,1.28132,1.282907,1.282907
2013-07-09,1.287001,1.28969,1.2763,1.287101,1.287101
2013-07-10,1.2783309999999999,1.286,1.276715,1.278184,1.278184
2013-07-11,1.317644,1.317644,1.300889,1.318774,1.318774
2013-07-12,1.309792,1.310101,1.30006,1.309775,1.309775
2013-07-15,1.3060969999999998,1.3081129999999999,1.299748,1.305995,1.305995
2013-07-16,1.306114,1.315289,1.305449,1.305875,1.305875
2013-07-17,1.315305,1.31728,1.30875,1.315115,1.315115
2013-07-18,1.3116299999999999,1.312525,1.307172,1.311699,1.311699
2013-07-19,1.310994,1.31493,1.3090549999999999,1.3110629999999999,1.3110629999999999
2013-07-22,1.315599,1.3218809999999999,1.314499,1.3159969999999999,1.3159969999999999
2013-07-23,1.319035,1.322699,1.316482,1.319035,1.319035
2013-07-24,1.322262,1.3255,1.3191389999999998,1.322332,1.322332
2013-07-25,1.3190520000000001,1.3239,1.3168389999999999,1.3190870000000001,1.3190870000000001
2013-07-26,1.327598,1.3298,1.325381,1.3274219999999999,1.3274219999999999
2013-07-29,1.328656,1.329701,1.32416,1.328745,1.328745
2013-07-30,1.326401,1.330021,1.32379,1.326365,1.326365
2013-07-31,1.326647,1.3299,1.3218,1.326489,1.326489
2013-08-01,1.330106,1.331097,1.31985,1.330141,1.330141
2013-08-02,1.321266,1.3294,1.319174,1.3211959999999998,1.3211959999999998
2013-08-05,1.327915,1.330199,1.323741,1.327898,1.327898
2013-08-06,1.325908,1.332291,1.32474,1.32575,1.32575
2013-08-07,1.330619,1.3333,1.326717,1.330814,1.330814
2013-08-08,1.333831,1.3397,1.3329959999999998,1.334098,1.334098
2013-08-09,1.3379,1.339201,1.33349,1.338007,1.338007
2013-08-12,1.3339379999999998,1.334116,1.32788,1.3339379999999998,1.3339379999999998
2013-08-13,1.3293979999999999,1.331609,1.323431,1.329292,1.329292
2013-08-14,1.3267,1.328,1.323949,1.326559,1.326559
2013-08-15,1.326594,1.3307069999999999,1.32091,1.326418,1.326418
2013-08-16,1.3350959999999998,1.338,1.331939,1.335399,1.335399
2013-08-19,1.3329959999999998,1.337399,1.331682,1.332907,1.332907
2013-08-20,1.3336,1.345021,1.332427,1.333387,1.333387
2013-08-21,1.3421020000000001,1.342696,1.335861,1.3421020000000001,1.3421020000000001
2013-08-22,1.334258,1.336684,1.330176,1.334294,1.334294
2013-08-23,1.335631,1.341,1.333653,1.3355059999999999,1.3355059999999999
2013-08-26,1.338867,1.33921,1.3358889999999999,1.338652,1.338652
2013-08-27,1.337793,1.339998,1.332671,1.337918,1.337918
2013-08-28,1.339208,1.339764,1.33083,1.339208,1.339208
2013-08-29,1.333582,1.334098,1.322122,1.333493,1.333493
2013-08-30,1.3237139999999998,1.325346,1.317921,1.323627,1.323627
2013-09-02,1.3207950000000002,1.3229,1.318635,1.32083,1.32083
2013-09-03,1.319035,1.319697,1.314301,1.319,1.319
2013-09-04,1.317297,1.321811,1.316091,1.317402,1.317402
2013-09-05,1.3200969999999999,1.322087,1.3112,1.320062,1.320062
2013-09-06,1.311923,1.318705,1.310619,1.3118370000000001,1.3118370000000001
2013-09-09,1.3172110000000001,1.3263,1.31676,1.3174190000000001,1.3174190000000001
2013-09-10,1.325592,1.327801,1.323199,1.325803,1.325803
2013-09-11,1.326858,1.33142,1.3246799999999999,1.326629,1.326629
2013-09-12,1.331505,1.332392,1.32695,1.331558,1.331558
2013-09-13,1.329999,1.33195,1.325701,1.329893,1.329893
2013-09-16,1.3357729999999999,1.3386,1.3341690000000002,1.335934,1.335934
2013-09-17,1.333476,1.337,1.332694,1.333796,1.333796
2013-09-18,1.3357379999999999,1.3367,1.33399,1.335791,1.335791
2013-09-19,1.3523379999999998,1.356999,1.351607,1.3523020000000001,1.3523020000000001
2013-09-20,1.353491,1.3550010000000001,1.350001,1.353418,1.353418
2013-09-23,1.353381,1.354601,1.34822,1.3534549999999999,1.3534549999999999
2013-09-24,1.349764,1.351801,1.346602,1.349892,1.349892
2013-09-25,1.3474,1.3535,1.3463120000000002,1.3471819999999999,1.3471819999999999
2013-09-26,1.351497,1.3530010000000001,1.3479700000000001,1.351698,1.351698
2013-09-27,1.3488,1.3566,1.347546,1.348618,1.348618
2013-09-30,1.349601,1.355579,1.34805,1.349546,1.349546
2013-10-01,1.352503,1.358801,1.3518700000000001,1.3525209999999999,1.3525209999999999
2013-10-02,1.352393,1.360541,1.35095,1.3523379999999998,1.3523379999999998
2013-10-03,1.359083,1.364601,1.358105,1.359102,1.359102
2013-10-04,1.3623610000000002,1.363308,1.358105,1.362416,1.362416
2013-10-07,1.356963,1.3592,1.354549,1.356999,1.356999
2013-10-08,1.3585129999999999,1.3596314999999999,1.3523545000000001,1.3584015,1.3584015
2013-10-09,1.360063,1.360063,1.35016,1.359804,1.359804
2013-10-10,1.351936,1.35445,1.348951,1.352027,1.352027
2013-10-11,1.3527040000000001,1.358301,1.352082,1.352667,1.352667
2013-10-14,1.35562,1.3598,1.3547,1.355675,1.355675
2013-10-15,1.355748,1.3575,1.3482100000000001,1.355859,1.355859
2013-10-16,1.352082,1.3569,1.34756,1.352174,1.352174
2013-10-17,1.352247,1.368201,1.3517350000000001,1.352247,1.352247
2013-10-18,1.366998,1.3704,1.3660459999999999,1.3666989999999999,1.3666989999999999
2013-10-21,1.36812,1.368701,1.365329,1.368195,1.368195
2013-10-22,1.367297,1.3785,1.3664,1.3675959999999998,1.3675959999999998
2013-10-23,1.3780940000000002,1.379348,1.37434,1.377847,1.377847
2013-10-24,1.377942,1.3823,1.3768790000000002,1.3780940000000002,1.3780940000000002
2013-10-25,1.380167,1.383,1.377591,1.380396,1.380396
2013-10-28,1.3806049999999999,1.381807,1.37771,1.3805290000000001,1.3805290000000001
2013-10-29,1.3791010000000001,1.381401,1.375501,1.37893,1.37893
2013-10-30,1.374363,1.377631,1.3734,1.374306,1.374306
2013-10-31,1.372458,1.374004,1.358862,1.372401,1.372401
2013-11-01,1.357976,1.358013,1.34814,1.357976,1.357976
2013-11-04,1.349364,1.352009,1.344502,1.3494,1.3494
2013-11-05,1.351607,1.352393,1.3449719999999998,1.351698,1.351698
2013-11-06,1.347291,1.3547,1.346874,1.347309,1.347309
2013-11-07,1.3517709999999998,1.353099,1.3305799999999999,1.351808,1.351808
2013-11-08,1.3408959999999999,1.3436290000000002,1.332131,1.340914,1.340914
2013-11-11,1.334543,1.34127,1.334543,1.3347930000000001,1.3347930000000001
2013-11-12,1.340878,1.345497,1.336389,1.340932,1.340932
2013-11-13,1.343833,1.3454059999999999,1.3392600000000001,1.343996,1.343996
2013-11-14,1.348436,1.349509,1.342201,1.348963,1.348963
2013-11-15,1.344773,1.35033,1.3434700000000002,1.344899,1.344899
2013-11-18,1.348327,1.354206,1.347564,1.348399,1.348399
2013-11-19,1.350257,1.354169,1.3490360000000001,1.350439,1.350439
2013-11-20,1.3563,1.356502,1.3459290000000002,1.3567420000000001,1.3567420000000001
2013-11-21,1.343364,1.347489,1.339999,1.343382,1.343382
2013-11-22,1.347219,1.3538299999999999,1.3463479999999999,1.3471819999999999,1.3471819999999999
2013-11-25,1.355234,1.355546,1.349073,1.355234,1.355234
2013-11-26,1.353308,1.3567799999999999,1.352349,1.352759,1.352759
2013-11-27,1.3569069999999999,1.3613,1.355932,1.3567790000000002,1.3567790000000002
2013-11-28,1.357423,1.3617,1.356594,1.3573680000000001,1.3573680000000001
2013-11-29,1.360359,1.362212,1.3600079999999999,1.360396,1.360396
2013-12-02,1.358659,1.361459,1.352814,1.358511,1.358511
2013-12-03,1.3542610000000002,1.3593979999999999,1.352558,1.354206,1.354206
2013-12-04,1.359102,1.359989,1.35303,1.359065,1.359065
2013-12-05,1.358696,1.366639,1.354531,1.35864,1.35864
2013-12-06,1.367091,1.369499,1.36323,1.366998,1.366998
2013-12-09,1.3708209999999998,1.373091,1.36951,1.370652,1.370652
2013-12-10,1.373796,1.379329,1.373626,1.374023,1.374023
2013-12-11,1.376595,1.379799,1.3744399999999999,1.376444,1.376444
2013-12-12,1.378531,1.3805,1.374829,1.378607,1.378607
2013-12-13,1.375081,1.376842,1.371084,1.375081,1.375081
2013-12-16,1.373815,1.3799,1.373815,1.373928,1.373928
2013-12-17,1.3761780000000001,1.37821,1.372701,1.376292,1.376292
2013-12-18,1.377107,1.378099,1.3734790000000001,1.377126,1.377126
2013-12-19,1.368307,1.369394,1.365113,1.368495,1.368495
2013-12-20,1.3655979999999999,1.37087,1.362583,1.365579,1.365579
2013-12-23,1.367877,1.371599,1.36743,1.367839,1.367839
2013-12-24,1.369825,1.3698629999999998,1.365579,1.3699940000000002,1.3699940000000002
2013-12-25,1.368195,1.370708,1.3664,1.368195,1.368195
2013-12-26,1.367708,1.3700700000000001,1.366736,1.366848,1.366848
2013-12-27,1.3695629999999999,1.3883510000000001,1.369394,1.3696190000000001,1.3696190000000001
2013-12-30,1.375194,1.3811579999999999,1.373,1.375024,1.375024
2013-12-31,1.3807770000000001,1.381254,1.37612,1.381006,1.381006
2014-01-01,1.374495,1.377904,1.3744,1.374495,1.374495
2014-01-02,1.376595,1.377467,1.363271,1.376671,1.376671
2014-01-03,1.366624,1.367297,1.36017,1.366662,1.366662
2014-01-06,1.359582,1.36461,1.3572790000000001,1.359601,1.359601
2014-01-07,1.3630659999999999,1.365799,1.3598780000000001,1.3631959999999999,1.3631959999999999
2014-01-08,1.361693,1.363605,1.357202,1.361637,1.361637
2014-01-09,1.357257,1.3632799999999998,1.355489,1.357202,1.357202
2014-01-10,1.360711,1.368701,1.35781,1.360711,1.360711
2014-01-13,1.367222,1.368476,1.363931,1.367185,1.367185
2014-01-14,1.367091,1.369859,1.365029,1.366998,1.366998
2014-01-15,1.366811,1.367353,1.35826,1.366848,1.366848
2014-01-16,1.360119,1.364791,1.358806,1.359934,1.359934
2014-01-17,1.3615629999999999,1.362101,1.355693,1.361804,1.361804
2014-01-20,1.352832,1.35664,1.3509309999999999,1.352759,1.352759
2014-01-21,1.354536,1.356399,1.3518629999999998,1.354903,1.354903
2014-01-22,1.355748,1.358087,1.3535409999999999,1.3559139999999998,1.3559139999999998
2014-01-23,1.354518,1.368551,1.3533629999999999,1.3542239999999999,1.3542239999999999
2014-01-24,1.369,1.373494,1.366494,1.3689069999999999,1.3689069999999999
2014-01-27,1.3688129999999998,1.371499,1.36554,1.368794,1.368794
2014-01-28,1.3675959999999998,1.36894,1.3631799999999998,1.367465,1.367465
2014-01-29,1.36543,1.368599,1.36045,1.365505,1.365505
2014-01-30,1.365915,1.366214,1.356061,1.365859,1.365859
2014-01-31,1.355859,1.356239,1.348109,1.355877,1.355877
2014-02-03,1.348818,1.35196,1.347931,1.348818,1.348818
2014-02-04,1.352283,1.354005,1.349564,1.352503,1.352503
2014-02-05,1.3516620000000001,1.3553,1.35004,1.351589,1.351589
2014-02-06,1.353491,1.3620079999999999,1.3491090000000001,1.35351,1.35351
2014-02-07,1.358973,1.3642100000000001,1.355579,1.359213,1.359213
2014-02-10,1.362027,1.365201,1.362027,1.361934,1.361934
2014-02-11,1.364592,1.368401,1.36313,1.36461,1.36461
2014-02-12,1.363903,1.365501,1.3563,1.363903,1.363903
2014-02-13,1.358899,1.369171,1.358696,1.35901,1.35901
2014-02-14,1.367765,1.371599,1.367484,1.367877,1.367877
